project_id,status_segundo_simec,situacao_segundo_tbrasil,inspection_id,inspection_date,responsavel,municipio,uf,content,answer_date
20056,Paralisada,paralisada,1155,2018-12-17 11:53:59,Controladoria-Geral da União,,,"Manifestação concluída em 11/02/2019 08:23 por Elicicilia dos Santos Batista: Prezado(a) Senhor(a),

Após análise da demanda pelo setor responsável segue resposta abaixo:
Em resposta à Manifestação 00106.000896/2019-67, destacamos que as informações a respeito da obra ID 20056 ( Proinfância), objeto do Termo de Compromisso 1178/2011, podem ser consultadas no link: http://simec.mec.gov.br/painelObras/dadosobra.php?obra=20056 . 

Informamos que a obra encontra-se paralisada por motivos de rescisão contratual, de acordo com os dados inseridos pela Prefeitura Municipal de Iaciara – GO no Sistema Integrado de Monitoramento, Execução e Controle (SIMEC – Obras 2.0).

Apesar do status de “paralisada”, entendemos que a Prefeitura Municipal deverá concluir a unidade educacional no prazo de vigência do instrumento pactuado. 

Ressaltamos que o Município é o gestor do empreendimento e que eventuais dúvidas devem ser endereçadas ao Ente, a quem compete responder as questões sobre atrasos, paralisação e pendências da obra. 

Colocamo-nos à disposição para quaisquer esclarecimentos

Atenciosamente,
Ouvidoria/FNDE",2019-02-22 18:15:37
19999,Paralisada,paralisada,1149,2018-12-17 11:53:32,Controladoria-Geral da União,,,"Manifestação concluída em 07/02/2019 10:07 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),
Em resposta à Manifestação 00106.000895/2019-12, a qual solicita informações acerca da obra ID 19999 (CRECHE DO ALEGRE), objeto do Termo de Compromisso 10642/2014, podem ser consultadas no link: http://simec.mec.gov.br/painelObras/dadosobra.php?obra=19999. 
Informamos que a obra encontra-se paralisada por motivos de descumprimento do contrato firmado com a empresa executora, de acordo com os dados inseridos pela Prefeitura Municipal de Capoeiras/PE no Sistema Integrado de Monitoramento, Execução e Controle (SIMEC – Obras 2.0).

Outrossim, o termo de compromisso encontra-se vigente até 01/03/2019 e a Prefeitura Municipal deverá concluir a unidade educacional no prazo de vigência do instrumento pactuado. Ressaltamos que o Município é o gestor do empreendimento e que eventuais dúvidas devem ser endereçadas ao Ente, a quem compete responder as questões sobre atrasos e endereço das obras. 
Colocamo-nos à disposição para quaisquer esclarecimentos.


Atenciosamente, 
OUVIDORIA",2019-02-22 18:15:53
20021,Inacabada,paralisada e j� devia ter sido entregue,1151,2018-12-17 11:53:41,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:58 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:16:08
19992,Contratação,paralisada,1148,2018-12-17 11:53:27,Controladoria-Geral da União,,,"Manifestação concluída em 30/01/2019 09:32 por Elicicilia dos Santos Batista: Prezado(a) Senhor(a),

Após análise da demanda segue resposta abaixo:
Em resposta à Manifestação 00106.000893/2019-23, destacamos que as informações a respeito da obra ID ¬¬¬19992 (Creche Tipo-C Araras), objeto do Termo de Compromisso nº 1391/2011, podem ser consultadas no link: http://simec.mec.gov.br/painelObras/dadosobra.php?obra=19992 . 

A Prefeitura de Barroquinha - CE deverá concluir a unidade educacional no prazo de vigência do instrumento pactuado. 

Outrossim, ressaltamos que o Município é o gestor do empreendimento e que eventuais dúvidas devem ser endereçadas ao Ente, a quem compete responder as questões sobre atraso e pendências relacionadas à obra.      

Colocamo-nos à disposição para quaisquer esclarecimentos.
Atenciosamente,
Ouvidoria/FNDE",2019-02-22 18:16:23
19972,Licitação,paralisada,1143,2018-12-17 11:52:15,Controladoria-Geral da União,,,"Manifestação concluída em 30/01/2019 09:28 por Elicicilia dos Santos Batista: Prezado(a) Senhor(a),

Após análise da demanda segue resposta abaixo:
Em resposta à Manifestação 00106.000892/2019-89, destacamos que as informações a respeito da obra ID ¬¬¬19972 (Creche - Tibiri II ), objeto do Termo de Compromisso n º 1029/2011, podem ser consultadas no link: http: http://simec.mec.gov.br/painelObras/dadosobra.php?obra=19972  . 

A Prefeitura de Santa Rita - PB deverá concluir a unidade educacional no prazo de vigência do instrumento pactuado. 

Outrossim, ressaltamos que o Município é o gestor do empreendimento e que eventuais dúvidas devem ser endereçadas ao Ente, a quem compete responder as questões sobre atraso e pendências relacionadas à obra.      

Colocamo-nos à disposição para quaisquer esclarecimentos.
Atenciosamente,
Ouvidoria/FNDE",2019-02-22 18:16:39
19939,Paralisada,paralisada,1138,2018-12-17 11:51:55,Controladoria-Geral da União,,,"Manifestação concluída em 30/01/2019 09:03 por Elicicilia dos Santos Batista: Prezado(a) Senhor(a),

Após análise da demanda segue resposta abaixo:

Em resposta à Manifestação 00106.000883/2019-98, a qual solicita informações acerca da obra ID 19939, objeto do Termo de Compromisso 459/2011 que está vigente até 28/06/2019, localizada na Avenida Humbelino Soares de Souza- Bairro Setor Central (CEP: 76235000), podem ser consultadas no link: http://simec.mec.gov.br/painelObras/dadosobra.php?obra=19939 . 

Informamos que a obra encontra-se paralisada por motivos de rescisão contratual, de acordo com os dados inseridos pela Prefeitura Municipal de Arenópolis – GO no Sistema Integrado de Monitoramento, Execução e Controle (SIMEC – Obras 2.0).

Cumpre registrar que o Fundo Nacional de Desenvolvimento da Educação - FNDE exige do município uma Declaração de Dominialidade do Terreno no momento da pactuação do Termo de Compromisso.

Outrossim, esclarecemos que a Prefeitura de Arenópolis – GO deverá concluir a unidade educacional no prazo de vigência do instrumento pactuado.  

Ressaltamos que o Município é o gestor do empreendimento e que eventuais dúvidas devem ser endereçadas ao Ente, a quem compete responder as questões sobre atrasos e endereço da obra. 

Colocamo-nos à disposição para quaisquer esclarecimentos.



Atenciosamente,
Ouvidoria/FNDE",2019-02-22 18:19:06
19989,Inacabada,paralisada e j� devia ter sido entregue,1147,2018-12-17 11:53:25,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:56 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:16:55
19968,Inacabada,paralisada e j� devia ter sido entregue,1142,2018-12-17 11:52:13,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:56 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:17:11
19956,Inacabada,paralisada e j� devia ter sido entregue,1140,2018-12-17 11:52:03,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:55 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:17:33
19985,Inacabada,paralisada e j� devia ter sido entregue,1146,2018-12-17 11:53:23,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:55 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:17:49
19948,Inacabada,paralisada e j� devia ter sido entregue,1139,2018-12-17 11:51:59,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:55 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:18:04
20018,Inacabada,paralisada e j� devia ter sido entregue,1150,2018-12-17 11:53:34,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:54 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:18:19
19904,Inacabada,paralisada e j� devia ter sido entregue,1133,2018-12-17 11:51:38,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:54 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:18:33
19894,Inacabada,paralisada e j� devia ter sido entregue,1132,2018-12-17 11:51:35,Controladoria-Geral da União,,,"Manifestação concluída em 05/02/2019 17:53 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

A área técnica informou que: 
Em atendimento à solicitação formulada por meio do Sistema de Ouvidorias do Poder Executivo Federal (e-Ouv), encaminhamos planilha contendo informações atualizadas acerca das respectivas ações de infraestrutura educacional, as quais foram extraídas do Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação (SIMEC). 
2.                  Por oportuno, considerando que as informações inseridas no SIMEC são declaratórias e dinâmicas, ressaltamos que a situação das obras indicadas nas manifestações, constantes na planilha ora anexa, não corresponde à apresentada atualmente no sistema.
3.                  Cumpre esclarecer, ainda, que o Fundo Nacional de Desenvolvimento da Educação (FNDE) exige a comprovação da posse do imóvel destinado à construção de unidades escolares para fins de celebração de instrumentos com a Autarquia, conforme legislação pertinente.
4.                  Quanto às obras que se encontram na situação “inacabada”, registramos que o Ministério da Educação (MEC) e o FNDE, com o intuito de auxiliar estados e municípios a garantir mais vagas nas salas de aula e finalizar obras inacabadas, publicaram a Resolução nº 3, de 23 de fevereiro de 2018, que autoriza o FNDE a pactuar novos termos de compromisso com gestores que queiram retomar obras que tiveram sua execução interrompida em decorrência do término da vigência do instrumento anterior firmado com a Autarquia.
5.                  No caso, compete ao ente federado encaminhar ao FNDE, via SIMEC, os seguintes documentos: ofício com manifestação expressa de interesse em firmar novo Termo de Compromisso; declaração de possibilidade de consecução da obra (anexo I da resolução); cronograma de trabalho ou plano de ação para o cumprimento do ajuste e laudo técnico atestando o estado atual da edificação. Ademais, deverá prestar contas dos recursos outrora recebidos.
6.                  Após avaliação, e desde que cumpridas todas as etapas constantes do referido normativo, o FNDE poderá pactuar novos Termos para que as obras sejam retomadas. É importante lembrar, todavia, que gestores municipais e estaduais têm até 29 de março de 2019 para solicitar a retomada de obras inacabadas.
7.                  Nesse contexto, destacamos que constam na planilha anexa informações sobre a existência de solicitação de nova pactuação. Contudo, salientamos que até o momento não foram celebrados novos instrumentos para a retomada de obras inacabadas.
8.                  Diante do exposto, encaminhamos cópia dos documentos pertinentes e colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários.
Atenciosamente,

OUVIDORIA",2019-02-22 18:18:48
